ahp,alcoa,amerb,arco,coke,comme,dow,dupont,espey,exxon,fisch,ford,ge,gm,gte,gulf,hp,ibm,inger,iroqu,jnj,kimbc,kinar,kodak,luken,meico,merck,mmm,mobil,morris,pandg,pills,schlum,sears,sherw,tex
1.0018,0.97696,1.00345,1.00716,0.9875,0.9772700000000001,0.9894,0.9978899999999999,1.0,0.99841,1.0,0.9906299999999999,1.00902,0.99361,1.0031299999999999,0.9933799999999999,0.9519700000000001,0.9956799999999999,0.9890100000000001,0.9736799999999999,1.012,1.0,1.02381,1.0,0.9863,1.0,1.00665,0.9826799999999999,1.0044,1.0,0.9982700000000001,0.9844700000000001,1.00685,0.99097,1.0,1.0
0.9982,1.02009,0.99656,1.0,1.0,0.9883700000000001,1.00357,0.98941,1.0,1.0143799999999998,0.9944799999999999,1.0,0.99745,1.0025700000000002,0.99375,0.9966700000000001,1.01835,0.99566,1.00278,1.0,1.00791,1.0099,0.9767399999999999,1.01262,1.00694,1.0033299999999998,0.99559,1.00881,1.0043799999999998,0.99702,0.99479,1.00631,1.0,0.99636,1.00721,1.0129
0.9928100000000001,1.00171,1.00345,0.9982200000000001,0.99051,0.9764700000000001,1.0,0.9935799999999999,0.96491,0.98898,1.0,0.9952700000000001,1.0,0.99615,0.9905700000000001,0.9899700000000001,0.98649,0.99782,0.9833799999999999,1.0270299999999999,0.9941200000000001,0.99265,1.0,0.97975,0.9827600000000001,0.9966799999999999,0.98451,0.99782,1.00145,0.9910399999999999,0.99651,0.9937299999999999,0.9932,0.9908600000000001,0.99761,0.98567
0.99275,0.9709399999999999,0.98969,0.9982200000000001,0.97125,1.0,0.98754,0.97144,1.03636,0.9952200000000001,0.97778,0.99287,0.97695,0.98325,0.98413,0.98311,0.9863,0.9956299999999999,0.9943700000000001,0.89474,0.9901399999999999,0.9950600000000001,0.90476,0.98569,0.99298,0.9933299999999999,0.9797799999999999,0.98906,0.9971,1.0,0.99825,0.9779200000000001,0.97945,0.9741700000000001,0.9665100000000001,0.99677
0.99818,1.00352,0.98611,1.00178,0.9769700000000001,0.9759,1.0173,1.01387,0.98246,0.9952,0.9772700000000001,0.99282,0.9842700000000001,0.9973799999999999,0.98387,1.0,1.00463,0.9807899999999999,0.9943299999999999,1.02941,0.98805,1.0,0.9736799999999999,1.0032299999999998,0.9735,0.9865799999999999,1.00229,0.98451,0.9708899999999999,0.99849,0.99825,1.00968,0.9930100000000001,1.00568,0.9901,0.9983799999999999
0.98903,0.99649,0.95775,0.98754,1.0,0.98765,0.9982200000000001,0.9978100000000001,0.9285700000000001,0.97588,0.93605,0.98313,0.9747,0.96583,0.97049,0.9690700000000001,0.98157,0.99049,0.9943,0.9714299999999999,0.9798399999999999,0.9950399999999999,0.94595,0.9919600000000001,0.95826,0.98639,1.00229,0.99551,0.98651,1.0,1.00176,0.9361,0.99859,0.98682,0.965,0.98864
0.99445,1.00704,1.0183799999999998,1.0,1.01347,1.0,0.9928600000000001,1.02577,1.0,1.00165,1.0372700000000001,1.0098,1.02459,1.0231299999999999,1.0,0.9929100000000001,1.0328600000000001,1.01695,0.9942700000000001,0.97059,1.01029,0.9900200000000001,1.02857,1.01135,1.02083,1.00345,0.9840200000000001,1.0090299999999999,0.9924,1.0075399999999999,0.99649,1.03072,0.9716299999999999,1.01336,1.0155399999999999,1.0
1.00558,1.0035,1.0397100000000001,1.00721,1.02159,1.0375,1.01619,1.00695,1.03846,1.0296100000000001,1.0419200000000002,1.0218399999999999,1.02267,1.01729,1.07095,1.01429,1.0181799999999999,1.01778,1.02305,0.9697,1.0122200000000001,1.00504,1.11111,1.02244,1.03154,0.98969,1.00928,1.03132,1.0183799999999998,1.0,1.0176100000000001,1.04636,1.0219,1.02637,1.03316,1.01806
1.00739,1.00871,1.0,0.9946299999999999,0.9935,1.0,0.99823,0.99682,1.01852,1.0016,1.01149,1.0,1.0091299999999999,1.0104600000000001,0.99369,0.98592,0.98214,1.00655,1.00845,1.0,0.99598,1.0,1.0,1.0,1.0,1.0,1.02989,1.0,1.01203,0.9970100000000001,1.00346,1.06329,1.00714,1.0,1.0074100000000001,1.0016100000000001
1.01101,1.00518,1.02083,1.0018,1.00327,1.0060200000000001,1.0,1.00106,1.09091,0.99203,1.03409,1.01425,1.0155,1.01552,1.01905,0.9964299999999999,1.02273,1.00759,1.01397,1.0,1.0101,1.00251,1.0,1.00627,1.00719,1.02083,0.99777,1.01735,1.01634,0.997,0.99828,0.97619,1.00355,0.9981700000000001,1.0196100000000001,1.00644
1.00181,0.99828,0.9966,1.02693,0.99511,1.0,0.9822700000000001,0.9936200000000001,0.9833299999999999,0.9919600000000001,0.9835200000000001,0.99297,1.0038200000000002,0.9987299999999999,0.9968799999999999,1.0179200000000002,1.01778,0.99193,0.99725,1.0625,0.992,1.0,1.0,0.9968799999999999,0.98929,0.98639,0.9977600000000001,0.99574,0.99854,1.0,1.00864,0.9878,1.01767,0.9963200000000001,1.0192299999999999,0.9872
1.0054299999999998,1.0017200000000002,0.99659,0.9930100000000001,1.00492,0.9940100000000001,1.0,0.99946,0.9915299999999999,0.9919,0.98324,0.9905700000000001,1.0,0.9885200000000001,1.00625,1.0176100000000001,0.9869,0.99403,1.0,1.02941,1.00403,0.995,1.025,1.00625,1.01083,0.98621,0.9843,0.98501,0.9970700000000001,1.00301,1.0,0.99074,0.99826,0.99446,1.01179,1.0016200000000002
1.00721,1.0017200000000002,1.0137,1.0140799999999999,1.00979,0.98795,1.0,1.00857,0.99145,1.0049,1.01136,1.00952,1.01394,1.0116100000000001,1.01863,1.00692,1.04425,1.01965,1.02762,1.02857,1.0040200000000001,1.0,1.02439,1.0155299999999998,1.0214299999999998,1.0,1.04556,1.0087,1.01322,0.9879899999999999,1.0137,0.99065,1.0017399999999999,1.00928,1.01166,1.00647
1.01109,0.99828,0.99324,0.9965299999999999,1.0,0.9878,1.01625,0.99841,1.0,1.00976,0.9943799999999999,0.99764,1.01,0.9910700000000001,1.01829,1.01031,1.0,1.00589,0.9919399999999999,1.0,1.014,1.0,0.97619,1.0091700000000001,1.0104899999999999,1.00699,1.0021799999999998,0.9935299999999999,1.00725,1.0152,1.00845,1.04403,0.9895799999999999,1.0055100000000001,1.02304,0.99839
0.9946799999999999,0.99656,1.0,0.9965200000000001,0.99192,0.98765,0.9982200000000001,1.00426,1.0,1.0,1.01695,1.0023600000000001,0.98515,0.9974299999999999,0.9910200000000001,1.0068,0.9788100000000001,0.99415,0.98916,1.02778,1.0059200000000001,1.0050299999999999,1.0,0.99697,0.99654,0.99306,1.03043,1.00651,1.00719,0.9970100000000001,0.9983200000000001,0.9969899999999999,0.99649,0.9945200000000001,0.9955,1.00644
1.00891,0.98793,1.0068,1.0,0.99511,1.00625,1.00356,1.00424,0.9827600000000001,1.00483,1.0,0.99764,0.99497,1.00129,0.97885,1.0,0.97835,0.9978600000000001,1.00274,1.10811,0.99608,1.0,1.02439,1.0045600000000001,0.9965299999999999,1.0035,1.0042200000000001,0.9870700000000001,1.00714,1.0,0.99497,1.00906,0.98944,1.0055100000000001,1.00452,1.0016
1.00177,1.00524,1.00338,0.99126,1.0016399999999999,0.99379,0.99823,1.00211,1.0,1.0016,0.99444,0.99764,1.01515,1.00258,1.00926,0.9898600000000001,1.0132700000000001,1.00912,0.98361,1.02439,1.00787,0.9975,0.97619,1.04992,1.01742,1.00348,0.98319,0.9912700000000001,1.00851,1.0,1.0101200000000001,1.0299399999999999,1.0,0.9981700000000001,0.9909899999999999,1.00958
1.00529,1.0,1.0,0.9964700000000001,1.00654,1.0125,0.9982200000000001,1.00105,1.0,1.0048,1.00559,0.9905200000000001,0.9950200000000001,0.991,0.9908299999999999,1.01024,0.9956299999999999,1.00319,1.01111,0.97619,1.0117200000000002,0.99749,1.0,0.98703,0.99315,1.01389,0.9978600000000001,1.0,1.0070299999999999,0.9939899999999999,0.98998,0.97093,0.9928799999999999,0.99451,0.9977299999999999,0.99367
0.98772,0.9895799999999999,1.00673,1.00885,0.98377,0.98765,0.9982200000000001,1.00315,1.0,0.9936299999999999,1.0,0.9952200000000001,0.995,0.9948100000000001,1.00617,1.02027,0.99561,1.00583,0.99725,1.0,1.00386,1.0075399999999999,0.9756100000000001,1.0043799999999998,0.99655,0.9965799999999999,0.9914299999999999,1.01322,1.00419,0.99245,0.98651,1.0,0.98925,1.00368,1.0,1.01274
1.0071,1.00526,0.99666,1.0,0.9934,1.0,0.9982200000000001,0.99371,0.94737,1.00801,0.99444,1.0,1.00377,1.00391,1.00613,0.98013,1.01762,1.0,1.00275,1.02439,1.0019200000000001,0.99751,0.975,1.0,0.98962,1.0,0.98488,0.9869600000000001,0.99861,0.9954299999999999,1.00342,1.01796,1.0,1.0,0.9772200000000001,0.9968600000000001
0.9894200000000001,0.99651,0.9832200000000001,0.99649,0.99169,1.0,0.9928600000000001,0.9920899999999999,1.00926,0.9841,0.9664799999999999,0.9831700000000001,0.9812299999999999,0.9831200000000001,0.9756100000000001,0.99324,0.99567,0.98235,0.99725,0.9523799999999999,0.98464,0.99,0.97436,0.9767399999999999,0.97203,1.01031,0.98246,0.9779700000000001,0.9944299999999999,1.00306,0.99608,0.9941200000000001,1.0,0.98349,1.00233,0.99054
1.00178,1.00175,0.9931700000000001,0.98239,0.9916200000000001,1.0,0.9838100000000001,0.9909600000000001,1.0091700000000001,0.99515,1.0,0.99267,0.9834200000000001,0.99472,0.99375,0.97959,0.9913,0.9933,0.97796,0.975,1.0126700000000002,0.9974700000000001,0.9736799999999999,1.00298,1.0,0.9898,0.9888399999999999,0.9797299999999999,1.007,1.00915,0.9827899999999999,1.0,1.0,0.99067,0.9930200000000001,1.00318
1.00534,0.9772700000000001,1.0034399999999999,0.99821,1.00338,1.0125,0.9945200000000001,0.9914200000000001,1.0181799999999999,0.98864,1.0,1.00739,1.0025899999999999,1.0,0.99371,1.0,1.01316,0.9956799999999999,0.99155,1.0,1.00289,0.98734,0.9729700000000001,1.0089,1.0125899999999999,0.98969,0.99774,1.0023,1.00139,0.9939600000000001,1.02627,0.9970399999999999,0.98551,0.99623,0.98829,0.99206
0.99823,0.99821,1.00342,1.0,1.00337,0.98765,0.9908100000000001,1.00216,0.98214,0.99672,1.01156,1.0268899999999999,1.0116399999999999,1.0039799999999999,1.00949,0.9791700000000001,0.99567,1.01085,1.01989,1.0,1.00768,0.99487,1.02778,0.9970600000000001,0.9982200000000001,0.98611,0.9954799999999999,1.0045899999999999,0.9972200000000001,0.9969600000000001,0.99659,1.0,1.0,1.00378,1.00474,1.0
1.0,0.99821,1.0034100000000001,0.9982,1.01342,0.9875,0.9833,1.00216,1.0181799999999999,1.0,0.99429,1.0,1.00767,1.00661,0.98746,1.0,1.0087,0.99946,0.99164,0.9487200000000001,1.0133299999999998,1.0,0.9729700000000001,0.9882,1.00178,1.00704,1.00909,1.0,0.99164,1.0061,0.99315,1.01187,0.9963200000000001,0.99435,1.0023600000000001,1.0112
0.9946799999999999,0.9838399999999999,0.9932,1.0,1.0149,0.98734,1.0,0.99784,0.98214,1.0,0.99425,0.9833299999999999,0.99365,1.00263,0.9968299999999999,1.02837,1.00862,0.99624,0.9971899999999999,1.0270299999999999,1.00376,0.9922700000000001,1.02778,0.9850700000000001,1.0053299999999998,1.00699,1.0,1.0022799999999998,0.9887600000000001,1.0030299999999999,1.00345,1.02346,1.00738,0.99811,0.98682,0.99684
1.0,1.0073,1.01712,1.0018,0.99511,1.0256399999999999,1.0,1.00216,1.0,0.99671,1.0,1.00726,0.99745,1.0013100000000001,1.0,0.99655,0.9957299999999999,1.01616,0.99155,0.89474,1.00375,1.01299,1.13514,1.02121,1.02847,0.98611,0.99775,0.99772,0.9781200000000001,1.0332299999999999,1.0,1.0,1.0,0.99241,0.99519,0.99841
1.00178,1.02355,1.00337,0.9910200000000001,1.00984,1.0125,1.01132,1.00862,1.0,0.99835,1.00578,1.00721,1.01921,1.0157100000000001,1.01911,1.0242200000000001,1.00429,1.0084799999999998,0.99425,0.97059,1.00746,1.0051299999999999,0.97619,1.00593,1.0190299999999999,1.0140799999999999,1.01129,1.00457,1.01025,0.9883,1.01031,1.01719,0.99634,1.0038200000000002,0.98551,1.00795
0.9839899999999999,1.0,1.01342,1.0108700000000002,1.0,1.01235,1.02052,1.00534,1.0,1.00993,1.01149,1.02625,1.0087899999999999,1.00515,1.00937,1.01014,1.03846,1.00736,1.02023,1.06061,1.025,1.0051,1.02439,1.0059,0.99151,1.0,1.0067,0.99318,1.01014,1.00296,1.0017,1.03662,0.98529,1.0114299999999998,1.00245,1.00158
0.9963799999999999,0.9893799999999999,0.99669,1.00179,1.0064899999999999,1.09146,1.00914,0.9930899999999999,1.0,0.99508,0.98864,0.99535,1.0024899999999999,1.0115399999999999,1.00619,1.01338,0.98765,0.99426,0.9971700000000001,0.9857100000000001,1.02078,0.99492,0.97619,1.0,0.99144,1.00694,1.0,1.02975,0.99426,1.0,1.0017,0.98913,0.9888100000000001,1.0018799999999999,1.04156,0.9984299999999999
1.0090700000000001,0.99284,1.01661,1.00537,1.0032299999999998,0.89385,1.0,1.0016100000000001,0.98182,1.0065899999999999,0.98851,0.99764,1.01863,0.99113,0.99692,0.9901,0.9958299999999999,1.01076,1.00852,1.01449,1.01239,0.9949,0.87805,1.0,0.9982700000000001,1.0,1.0088700000000002,0.99556,1.00289,1.0,1.0,0.98895,0.9905700000000001,0.99624,1.00235,0.9965299999999999
1.0107899999999999,1.00721,1.0,1.01068,0.9967799999999999,0.9875,0.98913,1.01229,0.9814799999999999,1.00491,1.01744,0.9929100000000001,1.0,1.00895,1.00617,1.0133299999999998,1.0,1.01016,0.99718,1.0,1.01399,0.99744,1.02778,0.99413,0.99308,0.9931,0.99341,1.0,1.00576,0.9941,0.9932200000000001,1.00559,1.0,1.00189,1.0070299999999999,0.9936200000000001
0.9982200000000001,0.99106,0.9980399999999999,1.00528,0.9887100000000001,1.0126600000000001,1.00916,0.99631,1.0,0.99671,1.00571,1.0023799999999998,0.9951200000000001,0.9974700000000001,1.0030700000000001,1.0197399999999999,1.00837,0.9933,1.02542,0.9714299999999999,1.0344799999999998,1.00771,1.0270299999999999,1.0118,0.99303,0.9965299999999999,0.99115,1.0067,1.0057200000000002,0.99703,1.0,0.98056,1.00952,0.99623,1.0,1.0
1.00535,0.99639,1.00662,1.00876,0.9918399999999999,1.0375,1.00181,1.00106,0.98113,1.0033,1.02273,1.00475,1.01471,1.00508,1.01529,0.9871,0.98755,1.00415,0.9862299999999999,1.05882,0.9983299999999999,1.0,1.0,1.01312,1.01404,0.9965200000000001,1.0,0.9955700000000001,1.01138,1.00298,1.0034100000000001,0.98867,1.00566,1.01134,1.0,0.99839
1.00355,1.0,1.00987,1.0017399999999999,0.99671,0.99398,0.9963799999999999,0.99259,0.98077,0.9950700000000001,1.01111,0.9952700000000001,0.9843,0.99115,1.0060200000000001,1.04,1.0042,1.0010299999999999,0.99721,1.0,0.9799700000000001,0.9949,0.94737,1.01871,1.0,1.0,0.99777,1.00668,1.0070299999999999,0.9940700000000001,0.9898,0.99713,1.0018799999999999,1.00748,1.0,0.9967799999999999
1.0021200000000001,0.99239,1.00977,1.0052,0.9967,1.0181799999999999,1.0018200000000002,1.0032,1.0098,0.9950399999999999,0.99121,0.9905,1.00368,1.0025700000000002,1.0,1.02273,1.0,0.9969,1.0056,0.94444,0.9914799999999999,1.0,1.02778,0.99435,1.0242200000000001,1.0,0.9955299999999999,1.00664,0.99441,0.9910399999999999,0.98969,1.0,1.01873,1.0,1.00465,0.99677
1.00353,1.00183,1.00968,1.0,1.01159,1.0,0.99274,0.9989399999999999,1.0,1.0,0.9887600000000001,1.01439,1.0146700000000002,0.99872,1.00299,1.0,0.99582,1.00311,1.01393,1.05882,1.0085899999999999,1.01026,0.9729700000000001,1.01989,1.0270299999999999,1.0,0.99775,1.0,0.9943799999999999,1.00904,0.99479,0.98851,1.0257399999999999,1.0,0.9953700000000001,1.00485
0.99824,1.00366,0.99361,0.99655,0.99836,1.0,0.98903,1.0,0.9708700000000001,0.9966799999999999,0.98864,1.0118200000000002,1.01084,1.0025700000000002,1.0,0.99365,1.02941,1.01136,1.0302200000000001,1.0,1.00852,1.00508,0.9722200000000001,0.9874700000000001,1.0197399999999999,1.0035,1.0,0.9956,1.00565,1.01791,1.00349,0.99419,0.9964200000000001,0.9981399999999999,1.0,0.99839
0.99118,1.02555,0.99035,1.0,1.01639,1.0119,1.0147899999999999,0.9962799999999999,1.0,1.01,1.00575,1.0140200000000001,0.99523,1.00512,1.00299,0.99361,1.03265,1.00613,1.0106700000000002,1.0,0.99916,1.00253,1.0,0.99436,1.01935,0.9965200000000001,0.98874,0.98675,0.9943799999999999,1.0088,1.01217,0.98246,0.9928100000000001,1.01306,1.00465,1.0032299999999998
0.9982200000000001,1.02135,1.0,1.0103799999999998,1.0129,1.01176,1.0,1.0026700000000002,1.02,0.99835,1.00571,1.00691,0.9844299999999999,1.00255,1.00071,1.02894,0.99605,0.99949,0.9868100000000001,1.02778,0.99915,1.00756,1.05714,1.03688,1.00949,1.0,1.01139,1.03579,0.99435,1.01744,0.98969,1.00298,0.98913,0.9944799999999999,1.01157,1.00322
0.9982200000000001,0.99477,1.00325,1.00034,1.00796,0.9883700000000001,0.99818,1.00745,0.98039,1.0033100000000001,1.0,1.00458,1.0048700000000002,1.0076200000000002,1.00299,1.0125,1.0,0.99695,0.99198,1.0,1.00118,1.0025,0.94595,1.00958,0.9843299999999999,1.0,1.01126,1.02203,1.00568,1.0514299999999999,0.9965299999999999,1.0,1.00366,0.99444,0.9954200000000001,1.00801
1.00357,0.99825,1.01294,1.0,1.00948,0.9741200000000001,1.00365,1.0031700000000001,1.0,1.0,1.0,0.99772,0.9975799999999999,0.9949600000000001,0.9970100000000001,1.01852,1.04762,1.0040799999999999,0.9919100000000001,1.0,0.99577,1.0099799999999999,1.0,0.99593,1.00318,1.0,1.01336,0.9978799999999999,0.99718,0.9945700000000001,0.99303,1.0089,0.9927,1.00745,1.01149,1.0
1.00356,0.99649,1.00319,1.00173,0.99531,1.0,0.9927299999999999,0.9957600000000001,1.0,1.0,0.98864,0.97945,0.99272,0.9987299999999999,0.9880200000000001,1.01515,0.98864,0.9944200000000001,0.99185,1.0,1.0068,0.9975299999999999,1.0,0.9904799999999999,0.9968299999999999,1.0,1.0044,0.99149,1.00425,0.99454,0.99649,1.00294,1.00368,1.0,1.00909,1.0047700000000002
0.9946799999999999,0.99824,0.9936299999999999,1.0,0.98113,1.03659,0.99267,0.9946799999999999,1.04,0.9901200000000001,1.00862,1.00233,0.9963299999999999,0.99746,0.9909100000000001,1.00597,1.02299,1.0040799999999999,0.9890399999999999,1.0,1.0,0.9975200000000001,1.02857,1.01099,1.0382200000000001,1.0,1.00219,1.0,0.99436,0.99451,1.00176,0.99413,0.99634,1.00555,0.9909899999999999,0.9984200000000001
1.00178,0.9964700000000001,1.00321,1.00345,0.99679,1.01176,1.0,0.99144,0.96154,1.00166,0.99715,1.00233,0.99387,1.0,0.9908299999999999,1.0178,0.99625,1.0061,1.0055399999999999,0.9729700000000001,1.00845,1.00248,0.9722200000000001,1.0108700000000002,1.02147,1.00699,1.00437,0.99571,0.99149,1.0,0.99824,1.0,0.9889700000000001,0.9963200000000001,0.99545,0.9873200000000001
0.99644,1.00531,0.9872200000000001,0.94158,0.99035,1.0,0.99077,1.00108,0.99,0.99169,1.00571,0.99072,1.00494,0.9987299999999999,1.00926,1.00875,1.0263200000000001,1.0136399999999999,1.0358100000000001,1.0,1.0067,1.0,1.0,1.02419,1.003,1.00347,1.0217399999999999,1.00862,0.9942799999999999,1.00552,0.99824,1.00885,0.98885,0.98893,0.9863,0.9935799999999999
1.0,1.00704,0.9967600000000001,1.0146,0.99675,0.9883700000000001,0.99255,0.99784,0.9899,0.99665,0.9772700000000001,0.9906299999999999,1.0135100000000001,1.00127,0.9969399999999999,1.00289,1.0073299999999998,0.9945200000000001,1.00266,0.94444,1.00166,0.99505,1.0,1.03281,0.98503,1.00346,0.99787,0.98718,0.9971200000000001,0.99451,0.99471,1.02924,1.00376,0.99254,1.00926,1.00485
1.00357,1.00524,1.01299,0.9964,1.0,1.01176,1.0018799999999999,0.99784,0.93878,1.00672,1.00581,1.00946,1.0181799999999999,1.0101799999999999,1.0,0.9971200000000001,1.02545,1.0005,0.9920399999999999,1.05882,1.0,1.0149299999999999,0.9714299999999999,0.9898299999999999,1.04255,1.01379,1.0106600000000001,0.98701,0.99134,1.0,1.0,0.9858,1.01873,1.00376,0.9908299999999999,1.00643
0.99644,0.9895700000000001,1.02244,0.9927799999999999,1.02606,1.00581,1.02809,0.99351,1.0217399999999999,0.9983299999999999,0.9711,1.00468,0.9928600000000001,1.00252,1.01227,0.98555,0.9822700000000001,1.0025,0.99465,1.02778,1.00332,1.01471,1.0,1.01001,1.00729,0.9932,1.0042200000000001,0.98026,1.01019,1.01105,1.0141799999999999,1.00865,1.00368,0.99625,1.00926,1.00958
1.00714,1.01054,1.01254,0.99636,1.0,1.04046,1.0,1.0,1.0,0.99666,1.0119,1.00699,1.0167899999999999,0.99623,1.0181799999999999,1.03226,0.9747299999999999,0.9995,0.9919399999999999,1.13514,0.9933799999999999,1.02415,1.05882,0.9770399999999999,1.01737,1.0137,1.0084,0.9821,1.01009,0.99454,1.0035,0.9857100000000001,1.00366,0.9981200000000001,1.0091700000000001,0.99051
1.01241,0.9947799999999999,1.00619,1.01825,0.9968299999999999,1.0,0.99636,1.0043600000000001,0.9361700000000001,0.99161,0.98824,0.99074,0.98703,1.0,0.99702,1.0,0.97778,0.9975,1.00271,1.02381,1.0,0.96698,0.9722200000000001,0.98695,1.0,0.9729700000000001,1.02292,1.0,0.99715,0.99451,0.99477,0.9942,0.9927,1.0018799999999999,1.00227,0.99521
0.99825,0.99825,1.01231,0.9928299999999999,0.9777100000000001,1.01111,0.9945200000000001,1.00108,1.03409,1.00508,1.0,0.9953299999999999,0.9928299999999999,0.9949600000000001,1.01194,0.99716,0.9772700000000001,1.002,1.0,1.02326,1.00167,1.0,0.9714299999999999,1.00265,0.9957299999999999,1.01042,1.02037,0.99772,1.00429,1.00829,0.9965,1.00292,0.9963200000000001,1.00752,1.0,1.00482
1.00175,1.01226,1.0,1.0036100000000001,0.9902299999999999,1.0,1.01471,1.00975,1.01099,1.00337,1.04167,1.0117399999999999,1.0156399999999999,1.00634,1.01475,0.99715,1.03488,1.0035,0.98919,1.0,0.99834,1.0122,1.0,1.01847,1.02286,0.99656,1.0279399999999999,1.01826,0.99715,1.00274,1.0,1.00581,1.0,0.99254,1.0090700000000001,1.00479
1.0035,1.0190299999999999,1.0,1.0,1.01645,0.9890100000000001,1.0108700000000002,1.0118,1.0,1.0,1.00571,0.9976799999999999,1.0213299999999998,1.00378,1.00581,1.02,1.0599299999999998,1.0044799999999998,1.0,0.95455,1.0,1.0313299999999999,0.97059,1.0025899999999999,1.00978,1.01379,1.00777,1.00224,0.9985700000000001,1.00546,1.0,0.9942200000000001,1.00738,1.01128,0.99775,0.99841
1.00349,1.01868,0.99392,1.0018,1.00809,1.0,1.0,1.00742,1.0,0.99161,0.9943200000000001,1.01395,0.9976799999999999,1.01506,1.00578,1.0,0.99293,0.99851,1.0191299999999999,1.0,1.00167,1.0140200000000001,0.9697,1.0051700000000001,0.9598899999999999,0.98639,1.0289,0.9977600000000001,0.9942799999999999,1.0108700000000002,1.0087899999999999,1.00872,1.00366,1.0074299999999998,1.00676,1.00478
1.00348,0.9983299999999999,1.00306,1.0018,0.99518,1.01667,1.00896,1.01684,0.95652,1.0,1.0114299999999998,0.99541,1.01047,1.01112,0.99425,1.09524,0.9573,0.9975200000000001,1.00804,0.97619,0.99834,1.00465,1.03125,1.01285,0.99135,0.9931,0.97744,0.9977600000000001,1.00719,0.99866,0.99826,1.02017,1.0,0.97601,1.00671,0.9984200000000001
1.00728,1.00167,0.99695,1.0233,0.9958100000000001,0.96175,1.0106600000000001,0.9979299999999999,0.95455,1.00508,0.98305,0.9907799999999999,0.9954,1.0122200000000001,0.99711,1.02302,1.01115,1.0044799999999998,1.0,1.02439,1.0,1.00926,0.9697,1.0203,1.00581,1.00694,1.0,0.99551,0.99429,1.00673,1.00349,1.01695,0.99635,0.9829899999999999,0.9933299999999999,1.0031700000000001
1.0206899999999999,0.98667,1.0061200000000001,1.00701,1.00651,1.0,1.00527,0.9989600000000001,1.11905,1.00337,0.99425,0.9976700000000001,1.01272,1.00845,1.0058,1.08,0.98529,0.9990100000000001,1.0079799999999999,1.0,1.0,0.9908299999999999,0.96875,0.99005,1.0086700000000002,1.0,0.98462,1.0158,1.01006,1.0107,0.9895700000000001,1.0222200000000001,0.9981700000000001,0.99808,1.00224,1.0284799999999998
1.00169,0.96791,1.00304,1.02957,1.00971,0.9772700000000001,1.0035,1.00415,1.0638299999999998,1.02685,1.01156,1.01166,1.0159799999999999,1.00719,1.0,1.01852,1.00746,1.01439,0.99208,1.0,1.0,1.00463,1.03226,0.98618,0.98711,1.0,0.9941399999999999,0.99556,1.00569,1.00265,0.99824,1.0,1.0055,0.98651,1.0067,1.00769
1.00506,1.00175,1.0,0.99155,0.9903799999999999,1.06977,0.99826,0.9948299999999999,0.94,1.0196100000000001,0.99429,1.01152,0.99551,0.9797899999999999,0.9971200000000001,1.01136,1.0074100000000001,0.9970600000000001,1.0079799999999999,0.9523799999999999,0.9966700000000001,0.9884799999999999,0.9375,0.98854,0.9971,1.01379,0.9960700000000001,1.0067,1.0,0.9949899999999999,1.0088,1.0054299999999998,1.0073,0.9863299999999999,0.99335,0.9938899999999999
1.0050299999999999,0.9808399999999999,1.0,1.0,1.0,0.98913,0.99825,0.99792,0.9361700000000001,1.01763,1.00575,1.03872,1.00226,1.01699,1.0086700000000002,1.03146,1.00735,0.99951,1.01055,0.95,1.00334,0.98834,1.0333299999999999,0.99485,1.0393,0.9932,1.00394,0.9800399999999999,0.9957600000000001,0.9852700000000001,1.00873,1.0162200000000001,0.9963799999999999,1.0257399999999999,0.9910700000000001,1.0030700000000001
0.9949899999999999,1.01243,0.9939399999999999,1.00511,1.01294,1.01099,1.00175,1.0125,1.09091,0.9952799999999999,0.9885700000000001,0.9912299999999999,1.01239,1.0,1.00573,0.98475,0.9927,1.0054,1.00522,1.05263,1.00167,0.9905700000000001,1.03226,1.0103600000000001,1.05882,1.00685,0.99411,1.00452,1.0071,1.0163,1.00173,1.00532,1.00727,1.01544,1.0045,1.0
0.9983200000000001,0.97895,0.9939,1.01695,1.00479,0.98913,0.9860399999999999,0.99177,1.0,1.0,0.9942200000000001,0.99336,0.99666,0.99761,1.01425,1.02655,0.98529,1.00537,1.00779,1.0,0.99834,1.0023799999999998,1.0,1.01026,1.00661,1.0,1.00395,0.99775,1.0084600000000001,0.99465,1.0,1.01587,0.98556,1.0114100000000001,1.00224,1.0045899999999999
1.00672,1.0,1.00613,1.01,1.00318,0.9890100000000001,1.01239,1.0083,0.9895799999999999,1.00158,1.00581,0.99777,1.01116,0.9952200000000001,1.0,1.05819,1.00746,0.99466,1.00258,1.0,1.01167,0.9881200000000001,1.0,0.9860399999999999,0.98555,0.9932,1.00394,1.0361200000000002,1.0042,1.00538,0.99136,0.9895799999999999,1.0,0.99436,1.02461,1.00457
0.9933200000000001,0.98208,0.9786600000000001,1.01155,0.9984200000000001,1.01111,1.0035,1.0041200000000001,0.9578899999999999,1.00474,1.0,0.9933,1.00132,0.9867799999999999,1.0,0.99185,1.0,1.00488,1.0,1.0,1.00494,0.99279,1.0,1.00644,0.9773299999999999,1.0,0.99608,0.98475,1.00139,1.01337,0.99303,1.02105,1.01099,0.9773200000000001,0.9912700000000001,1.00759
